Date,Time,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Temperature,Roadwork and Construction Activity,Searches,Searches which got estimate,Searches for Quotes,Searches which got Quotes,Bookings,Completed Trips,Search-to-estimate Rate,Estimate-to-search for quotes Rate,Quote Acceptance Rate,Quote-to-booking Rate,Cancelled Bookings,Booking Cancellation Rate,Conversion Rate,Drivers' Earnings,Average Distance per Trip (km),Average Fare per Trip,Distance Travelled (km),latitude,longitude,h3_index,event name,event type,event importance
03-02-2025,22:00,MG Road,Brigade Road,190,57.4,1.05,8.8,3.8,0,146.5,23,90,31,33,Cloudy,25.4,0,477,441,373,366,221,185,0.925,0.981,0.604,0.604,36,0.163,0.388,6640.67,3.5,75.55,647.5,12.972323,77.607471,8986d884537ffff,Neighborhood Festivity  MG Road,Sports,0.2
03-02-2025,22:30,Electronic City,Neeladri Road,207,62.7,1.0,6.3,4.1,0,138.7,3,84,95,29,Clear,31.3,0,82,78,62,61,49,35,0.951,0.984,0.803,0.803,14,0.286,0.427,1219.8,2.32,84.51,81.2,12.837597,77.670298,8986d8873d7ffff,No Event,No Event,0.0
04-02-2025,00:00,Yeshwanthpur,Outer Ring Road,183,48.4,1.24,13.2,3.7,0,136.8,36,85,81,24,Clear,29.4,0,281,249,156,132,87,82,0.886,0.846,0.659,0.659,5,0.057,0.292,9766.31,2.71,104.79,222.22,13.020297,77.552105,8986d8b3413ffff,City Cultural Event  Yeshwanthpur,Local,0.57
04-02-2025,00:00,Jayanagar,9th Main Road,365,52.2,1.15,13.6,7.3,0,158.2,34,91,60,18,Light Rain,25.4,0,144,129,92,88,69,58,0.896,0.957,0.784,0.784,11,0.159,0.403,1767.02,4.96,107.65,287.68,12.920951,77.594044,8986d88412bffff,No Event,No Event,0.0
04-02-2025,08:00,Electronic City,Wipro Gate,905,39.2,1.53,27.2,18.1,0,160.9,13,96,25,5,Cloudy,25.5,0,270,240,237,209,165,120,0.889,0.882,0.789,0.789,45,0.273,0.444,20595.07,7.27,114.43,872.4,12.839326,77.666968,8986d894bd7ffff,"Global Music Festival  Koramangala Indoor Stadium, Electronic City",Concert,0.74
04-02-2025,08:00,Basavanagudi,Gandhi Bazaar Main Road,543,64.4,1.0,9.9,10.9,0,132.6,23,99,77,20,Clear,31.2,0,372,319,285,267,245,183,0.858,0.937,0.918,0.918,62,0.253,0.492,19430.62,5.57,106.39,1019.31,12.941844,77.570185,8986dd49a57ffff,Neighborhood Event  Basavanagudi,No Event,0.07
04-02-2025,08:15,HSR Layout,Outer Ring Road,394,58.8,1.02,10.7,7.9,2,146.4,12,83,67,27,Cloudy,26.2,0,384,349,262,238,201,196,0.909,0.908,0.845,0.845,5,0.025,0.51,27408.5,5.44,90.44,1066.24,12.907089,77.636845,8986d88440bffff,Theatre Night  HSR Layout,Cultural,0.56
04-02-2025,09:15,Banashankari,Ring Road Junction,930,58.0,1.03,18.1,18.6,2,153.9,34,81,34,9,Clear,28.0,0,164,144,105,98,71,57,0.878,0.933,0.724,0.724,14,0.197,0.348,2663.29,3.91,79.67,222.87,12.923679,77.568044,8986d884883ffff,Neighborhood Event  Banashankari,No Event,0.09
04-02-2025,09:45,Rajajinagar,Chord Road,462,43.8,1.37,19.1,9.2,3,172.1,50,96,23,18,Cloudy,25.9,0,828,721,691,685,675,648,0.871,0.991,0.985,0.985,27,0.04,0.783,149538.91,3.93,111.07,2546.64,12.992372,77.551166,8986dd49d67ffff,Auto Expo  Rajajinagar,Exhibition,0.68
04-02-2025,14:00,Koramangala,Koramangala 80 Feet Road,198,46.8,1.28,14.2,4.0,1,149.9,55,97,47,48,Fog,19.3,0,474,418,400,358,214,152,0.882,0.895,0.598,0.598,62,0.29,0.321,19158.93,4.17,112.66,633.84,12.929292,77.61797,8986d88454fffff,No Event,No Event,0.0
04-02-2025,18:00,Jayanagar,Jayanagar 4th Block,1174,44.8,1.34,27.9,23.5,1,188.9,11,93,74,8,Clear,31.5,0,648,576,525,436,314,244,0.889,0.83,0.72,0.72,70,0.223,0.377,98806.57,8.3,158.99,2025.2,12.92498,77.589068,8986d886aafffff,Major Bengaluru Event  Jayanagar,Local,0.9
04-02-2025,18:30,Ulsoor,Old Madras Road,1083,43.6,1.38,27.3,21.7,3,170.6,19,80,30,26,Rain,23.2,0,903,833,654,623,471,409,0.922,0.953,0.756,0.756,62,0.132,0.453,125260.21,9.74,162.51,3983.66,12.984844,77.616614,8986dd49267ffff,"RCB Premier Match  M. Chinnaswamy Stadium, Ulsoor",Sports,0.89
04-02-2025,18:45,Jayanagar,South End Circle,1396,52.0,1.15,27.1,27.9,0,150.8,6,85,22,39,Clear,31.0,0,315,284,175,159,120,100,0.902,0.909,0.755,0.755,20,0.167,0.317,6421.22,3.13,75.29,313.0,12.925111,77.587405,8986dd49ec7ffff,Classical Music Recital  Jayanagar,Cultural,0.68
04-02-2025,20:45,Basavanagudi,KR Road,660,46.8,1.28,20.2,13.2,0,148.7,36,83,21,29,Clear,28.8,0,348,314,299,255,197,158,0.902,0.853,0.773,0.773,39,0.198,0.454,21467.33,7.16,116.47,1131.28,12.938978,77.572833,8986dd49c6fffff,No Event,No Event,0.0
05-02-2025,00:30,JP Nagar,Bannerghatta Road,318,55.6,1.08,11.3,6.4,0,145.2,5,96,44,11,Cloudy,24.3,0,347,301,264,215,212,183,0.867,0.814,0.986,0.986,29,0.137,0.527,21889.65,4.41,97.4,807.03,12.888332,77.587358,8986d886a2bffff,Theatre Night  JP Nagar,Cultural,0.68
05-02-2025,08:15,MG Road,Cubbon Road,986,39.2,1.53,28.2,19.7,0,171.6,41,95,59,55,Cloudy,26.1,0,152,131,112,94,87,65,0.862,0.839,0.926,0.926,22,0.253,0.428,2948.8,3.04,81.2,197.6,12.982792,77.609928,8986dd493cbffff,Classical Music Recital  MG Road,Cultural,0.64
05-02-2025,08:30,BTM Layout,Madiwala Road,730,47.8,1.26,20.6,14.6,0,139.7,30,90,28,5,Clear,28.8,0,491,465,417,387,287,250,0.947,0.928,0.742,0.742,37,0.129,0.509,36581.08,5.26,105.98,1315.0,12.90537,77.6081,8986d886c0bffff,City Cultural Event  BTM Layout,Local,0.5
05-02-2025,08:30,JP Nagar,Outer Ring Road,735,47.5,1.26,20.8,14.7,0,163.4,34,90,75,15,Clear,30.3,0,141,123,77,63,46,32,0.872,0.818,0.73,0.73,14,0.304,0.227,2820.09,7.94,142.8,254.08,12.891176,77.584603,8986d886867ffff,Karaga Festival Parade  JP Nagar,Cultural,0.7
05-02-2025,08:30,Banashankari,Outer Ring Road,1324,31.1,1.93,36.7,26.5,0,161.7,7,95,70,21,Light Rain,24.8,0,377,329,322,313,309,289,0.873,0.972,0.987,0.987,20,0.065,0.767,56940.12,6.59,126.34,1904.51,12.916347,77.566512,8986dd49abbffff,City Cultural Event  Banashankari,Sports,0.56
05-02-2025,08:45,Whitefield,Hope Farm Circle,847,39.0,1.54,26.5,16.9,1,170.2,62,98,68,19,Clear,32.0,1,806,759,619,583,514,373,0.942,0.942,0.882,0.882,141,0.274,0.463,75055.59,6.12,110.12,2282.76,12.965961,77.748674,8986d895153ffff,"RCB Premier Match  M. Chinnaswamy Stadium, Whitefield",Sports,0.81
05-02-2025,09:00,Whitefield,Hope Farm Circle,1179,36.2,1.66,32.2,23.6,0,164.3,47,84,89,38,Clear,32.4,0,999,854,758,744,547,518,0.855,0.982,0.735,0.735,29,0.053,0.519,64963.13,5.81,126.02,3009.58,12.965961,77.748674,8986d895153ffff,Local Band Night  Whitefield,Concert,0.27
05-02-2025,10:30,Koramangala,Intermediate Ring Road,466,43.5,1.38,19.3,9.3,0,173.0,48,92,45,21,Clear,28.0,0,185,175,111,94,84,75,0.946,0.847,0.894,0.894,9,0.107,0.405,3883.24,4.73,97.63,354.75,12.929295,77.613727,8986d886ccfffff,No Event,No Event,0.0
05-02-2025,14:45,Yeshwanthpur,Orion Mall Road,246,60.3,1.0,8.0,4.9,0,154.9,21,80,26,40,Cloudy,24.1,0,159,137,92,83,62,57,0.862,0.902,0.747,0.747,5,0.081,0.358,7762.76,6.86,103.57,391.02,13.021283,77.553891,8986d8b3443ffff,Tech Connect Expo  Yeshwanthpur,Exhibition,0.42
05-02-2025,17:00,Whitefield,Varthur Road,656,47.7,1.26,19.7,13.1,0,151.8,30,94,38,32,Light Rain,23.2,0,953,882,612,562,492,403,0.925,0.918,0.875,0.875,89,0.181,0.423,65429.41,4.76,96.76,1918.28,12.969941,77.75045,8986d882c0bffff,Major Bengaluru Event  Whitefield,Local,0.7
05-02-2025,18:30,KR Puram,KR Puram Hanging Bridge,1242,40.8,1.47,30.7,24.8,1,165.0,24,85,71,4,Clear,32.3,0,735,716,651,561,524,397,0.974,0.862,0.934,0.934,127,0.242,0.54,96561.09,5.6,147.35,2223.2,13.006038,77.699664,8986d895d73ffff,"Bengaluru Tech Summit  Palace Grounds, KR Puram",Exhibition,0.86
05-02-2025,20:45,Koramangala,100 Feet Road,1388,38.5,1.56,33.8,27.8,0,153.9,29,82,55,28,Clear,32.2,0,245,229,200,181,157,135,0.935,0.905,0.867,0.867,22,0.14,0.551,28501.44,7.73,121.3,1043.55,12.931322,77.620585,8986dd4904fffff,"Global Music Festival  Koramangala Indoor Stadium, Koramangala",Concert,0.71
05-02-2025,22:00,JP Nagar,Outer Ring Road,232,56.3,1.07,9.9,4.6,0,141.8,3,93,49,26,Clear,29.7,0,298,267,250,204,201,181,0.896,0.816,0.985,0.985,20,0.1,0.607,51160.63,8.66,163.43,1567.46,12.891176,77.584603,8986d886867ffff,City Cultural Event  JP Nagar,Sports,0.49
06-02-2025,00:15,Jayanagar,Jayanagar 4th Block,77,44.4,1.35,13.8,1.5,0,174.6,3,82,69,20,Clear,32.8,0,40,36,31,26,20,16,0.9,0.839,0.769,0.769,4,0.2,0.4,1170.73,2.79,89.61,44.64,12.92498,77.589068,8986d886aafffff,No Event,No Event,0.0
06-02-2025,00:15,Whitefield,ITPL Main Road,142,53.8,1.12,9.9,2.8,1,151.3,26,98,28,16,Cloudy,27.6,0,485,453,293,290,235,171,0.934,0.99,0.81,0.81,64,0.272,0.353,9916.46,3.05,109.26,521.55,12.972544,77.75054,8986d882c0bffff,City Cultural Event  Whitefield,Sports,0.67
06-02-2025,00:30,Hebbal,Bellary Road,103,48.6,1.23,12.0,2.1,0,159.3,35,92,61,4,Clear,30.4,0,115,103,83,67,46,34,0.896,0.807,0.687,0.687,12,0.261,0.296,1985.94,2.73,75.86,92.82,13.033853,77.589136,8986d88412fffff,No Event,No Event,0.0
06-02-2025,08:00,Rajajinagar,Malleswaram Link Road,814,49.9,1.2,20.6,16.3,1,145.7,49,89,71,15,Light Rain,23.9,1,199,175,137,132,91,76,0.879,0.964,0.689,0.689,15,0.165,0.382,3061.12,3.12,104.33,237.12,12.992758,77.544283,8986dd49b7bffff,No Event,No Event,0.0
06-02-2025,08:15,HSR Layout,17th Cross Road,1103,44.3,1.35,27.2,22.1,1,169.7,23,84,40,28,Clear,31.8,0,97,91,58,56,52,43,0.938,0.966,0.929,0.929,9,0.173,0.443,3042.95,7.87,157.27,338.41,12.910251,77.639594,8986d88653bffff,Neighborhood Festivity  HSR Layout,Cultural,0.32
06-02-2025,08:30,Ulsoor,Old Madras Road,444,49.3,1.22,16.1,8.9,0,156.3,34,91,43,23,Cloudy,27.7,0,505,430,324,292,249,181,0.851,0.901,0.853,0.853,68,0.273,0.358,25176.11,6.33,116.55,1145.73,12.984844,77.616614,8986dd49267ffff,No Event,No Event,0.0
06-02-2025,09:15,Koramangala,Intermediate Ring Road,1365,41.7,1.44,31.9,27.3,1,170.3,22,96,52,31,Clear,28.4,0,82,70,47,42,37,35,0.854,0.894,0.881,0.881,2,0.054,0.427,4197.01,3.07,66.22,107.45,12.929295,77.613727,8986d886ccfffff,Local Band Night  Koramangala,Concert,0.35
06-02-2025,09:45,JP Nagar,15th Cross Road,1081,38.3,1.57,29.9,21.6,0,167.3,41,81,83,9,Light Rain,25.2,0,600,534,465,401,396,383,0.89,0.862,0.988,0.988,13,0.033,0.638,109057.62,9.2,177.32,3523.6,12.889746,77.584255,8986d884cc7ffff,"Bengaluru Tech Summit  Palace Grounds, JP Nagar",Exhibition,0.7
06-02-2025,10:30,Yeshwanthpur,Orion Mall Road,465,50.9,1.18,15.6,9.3,0,153.0,36,96,64,8,Clear,30.1,0,242,231,197,173,140,123,0.955,0.878,0.809,0.809,17,0.121,0.508,5268.8,7.12,145.83,875.76,13.021283,77.553891,8986d8b3443ffff,No Event,No Event,0.0
06-02-2025,17:15,Malleshwaram,Link Road,719,46.3,1.3,21.2,14.4,0,145.4,18,85,48,10,Clear,30.0,0,150,132,94,88,68,63,0.88,0.936,0.773,0.773,5,0.074,0.42,8458.01,6.88,126.65,433.44,13.013509,77.577727,8986d884c07ffff,Local Band Night  Malleshwaram,Concert,0.32
06-02-2025,18:00,Basavanagudi,DVG Road,567,52.4,1.15,16.2,11.3,0,145.8,32,99,83,5,Clear,32.9,0,425,398,360,334,308,227,0.936,0.928,0.922,0.922,81,0.263,0.534,54560.41,4.11,126.76,932.97,12.943109,77.568541,8986dd49a0bffff,Karaga Festival Parade  Basavanagudi,Cultural,0.76
06-02-2025,18:15,Basavanagudi,Gandhi Bazaar Main Road,1055,56.0,1.07,20.7,21.1,1,136.1,26,81,44,27,Clear,32.6,0,666,642,414,376,372,283,0.964,0.908,0.989,0.989,89,0.239,0.425,61498.89,4.04,87.96,1143.32,12.941844,77.570185,8986dd49a57ffff,Major Bengaluru Event  Basavanagudi,Local,0.8
06-02-2025,18:15,Rajajinagar,Malleswaram Link Road,482,52.9,1.13,14.8,9.6,1,150.6,43,86,83,2,Clear,30.0,0,73,70,53,44,43,38,0.959,0.83,0.977,0.977,5,0.116,0.521,5708.48,3.18,72.23,120.84,12.992758,77.544283,8986dd49b7bffff,Karaga Festival Parade  Rajajinagar,Cultural,0.78
06-02-2025,18:30,Electronic City,Wipro Gate,515,37.8,1.59,22.8,10.3,0,172.1,25,95,77,10,Cloudy,26.2,0,219,197,176,170,95,70,0.9,0.966,0.559,0.559,25,0.263,0.32,3131.73,5.01,88.1,350.7,12.839326,77.666968,8986d894bd7ffff,No Event,No Event,0.0
06-02-2025,20:00,JP Nagar,Outer Ring Road,782,42.9,1.4,23.7,15.6,2,148.9,6,99,52,39,Cloudy,27.7,1,45,38,37,31,23,21,0.844,0.838,0.742,0.742,2,0.087,0.467,699.1,2.53,65.73,53.13,12.891176,77.584603,8986d886867ffff,No Event,No Event,0.0
06-02-2025,20:15,MG Road,Residency Road,1460,29.7,2.02,39.1,29.2,0,196.9,34,80,30,37,Rain,23.9,1,505,457,315,283,206,201,0.905,0.898,0.728,0.728,5,0.024,0.398,26518.82,2.61,82.74,524.61,12.973762,77.606938,8986d886e6fffff,"Global Music Festival  Koramangala Indoor Stadium, MG Road",Concert,0.75
06-02-2025,20:30,Basavanagudi,KR Road,394,49.4,1.21,15.4,7.9,0,156.5,43,80,73,21,Cloudy,24.5,0,303,261,228,219,173,121,0.861,0.961,0.79,0.79,52,0.301,0.399,11731.82,5.35,92.81,647.35,12.938978,77.572833,8986dd49c6fffff,No Event,No Event,0.0
07-02-2025,00:30,Basavanagudi,DVG Road,326,41.2,1.46,18.6,6.5,0,179.8,40,96,73,15,Clear,31.3,0,321,307,206,192,127,94,0.956,0.932,0.661,0.661,33,0.26,0.293,10026.69,2.17,89.04,203.98,12.943109,77.568541,8986dd49a0bffff,Neighborhood Festivity  Basavanagudi,Cultural,0.26
07-02-2025,08:00,JP Nagar,JP Nagar 7th Phase,902,42.2,1.42,25.6,18.0,1,175.1,48,90,35,21,Clear,31.7,0,713,679,665,609,486,431,0.952,0.916,0.798,0.798,55,0.113,0.604,73308.39,3.54,111.19,1525.74,12.888822,77.578922,8986d886d67ffff,Neighborhood Festivity  JP Nagar,Cultural,0.3
07-02-2025,09:00,Whitefield,ITPL Main Road,812,38.8,1.55,26.2,16.2,0,167.3,24,90,35,13,Clear,28.4,0,406,356,247,209,129,107,0.877,0.846,0.617,0.617,22,0.171,0.264,9921.43,5.32,87.57,569.24,12.972544,77.75054,8986d882c0bffff,Neighborhood Event  Whitefield,No Event,0.16
07-02-2025,09:45,HSR Layout,Agara Junction,784,47.7,1.26,21.3,15.7,0,161.4,38,83,49,20,Clear,28.1,0,183,160,139,133,117,110,0.874,0.957,0.88,0.88,7,0.06,0.601,5005.4,3.77,102.93,414.7,12.913374,77.635483,8986dd4960fffff,Karaga Festival Parade  HSR Layout,Cultural,0.71
07-02-2025,10:00,Hebbal,Nagawara Junction,550,38.5,1.56,22.9,11.0,0,179.6,38,99,33,17,Rain,23.7,0,393,351,273,232,229,192,0.893,0.85,0.987,0.987,37,0.162,0.489,56838.36,6.62,143.97,1271.04,13.028951,77.592978,8986dd48273ffff,"Bengaluru Tech Summit  Palace Grounds, Hebbal",Exhibition,0.73
07-02-2025,10:15,Banashankari,Ring Road Junction,445,54.2,1.11,13.7,8.9,0,151.7,14,90,51,14,Clear,28.5,0,371,316,207,166,98,86,0.852,0.802,0.59,0.59,12,0.122,0.232,9080.92,2.56,98.62,220.16,12.923679,77.568044,8986d884883ffff,No Event,No Event,0.0
07-02-2025,10:30,Yeshwanthpur,Yeshwanthpur Circle,738,46.1,1.3,21.5,14.8,0,158.2,32,93,76,12,Cloudy,27.5,0,952,888,879,812,745,567,0.933,0.924,0.917,0.917,178,0.239,0.596,78979.92,4.41,89.31,2500.47,13.022581,77.549194,8986d884b13ffff,Karaga Festival Parade  Yeshwanthpur,Cultural,0.75
07-02-2025,10:45,Koramangala,Koramangala 80 Feet Road,1344,47.4,1.27,28.8,26.9,0,141.1,37,91,42,32,Clear,31.0,0,999,951,630,535,360,291,0.952,0.849,0.673,0.673,69,0.192,0.291,68676.18,5.68,141.47,1652.88,12.929292,77.61797,8986d88454fffff,"Global Music Festival  Koramangala Indoor Stadium, Koramangala",Concert,0.79
07-02-2025,10:45,Banashankari,Outer Ring Road,906,55.5,1.08,19.0,18.1,0,159.4,46,94,76,37,Clear,32.8,1,316,275,250,210,194,170,0.87,0.84,0.924,0.924,24,0.124,0.538,14030.32,3.48,77.59,591.6,12.916347,77.566512,8986dd49abbffff,College Fest  Banashankari,Local,0.33
07-02-2025,14:45,Koramangala,100 Feet Road,201,53.9,1.11,10.7,4.0,0,145.1,9,85,45,41,Cloudy,24.9,0,478,420,351,300,217,152,0.879,0.855,0.723,0.723,65,0.3,0.318,6451.39,4.21,79.52,639.92,12.931322,77.620585,8986dd4904fffff,Neighborhood Festivity  Koramangala,Cultural,0.36
07-02-2025,17:15,Electronic City,Velankani Junction,841,52.6,1.14,19.6,16.8,1,158.3,47,87,28,21,Clear,31.1,0,487,424,280,249,160,121,0.871,0.889,0.643,0.643,39,0.244,0.248,13069.03,3.04,87.43,367.84,12.836427,77.669637,8986d8875a3ffff,Indie Music Night  Electronic City,Concert,0.49
07-02-2025,18:15,Rajajinagar,Malleswaram Link Road,694,46.7,1.28,20.7,13.9,0,152.3,24,81,92,12,Cloudy,24.7,0,496,442,379,341,200,155,0.891,0.9,0.587,0.587,45,0.225,0.312,23256.84,6.61,144.58,1024.55,12.992758,77.544283,8986dd49b7bffff,No Event,No Event,0.0
07-02-2025,20:15,Hebbal,Outer Ring Road,1105,41.2,1.46,28.8,22.1,1,169.4,37,96,91,21,Clear,32.8,0,796,717,674,592,451,392,0.901,0.878,0.762,0.762,59,0.131,0.492,83416.56,7.72,155.64,3026.24,13.038659,77.593581,8986d886abbffff,City Cultural Event  Hebbal,Sports,0.47
07-02-2025,20:30,Ulsoor,Old Madras Road,608,49.5,1.21,18.2,12.2,0,152.7,15,92,22,20,Clear,30.8,0,67,59,52,50,46,44,0.881,0.962,0.92,0.92,2,0.043,0.657,3271.35,8.48,153.78,373.12,12.984844,77.616614,8986dd49267ffff,Startup Expo  Ulsoor,Exhibition,0.51
07-02-2025,20:45,Indiranagar,12th Main Road,958,49.9,1.2,22.5,19.2,0,142.2,28,90,78,15,Fog,20.9,0,719,618,588,574,295,225,0.86,0.976,0.514,0.514,70,0.237,0.313,18179.64,3.17,86.64,713.25,12.975982,77.639454,8986d88460fffff,No Event,No Event,0.0
07-02-2025,20:45,BTM Layout,Silk Board Junction,801,48.9,1.23,21.0,16.0,1,132.2,6,97,55,28,Clear,32.5,0,510,463,299,240,182,158,0.908,0.803,0.758,0.758,24,0.132,0.31,28134.63,8.32,140.31,1314.56,12.904185,77.615372,8986d886e1bffff,Neighborhood Festivity  BTM Layout,Cultural,0.29
07-02-2025,22:00,Malleshwaram,Margosa Road,235,62.1,1.0,7.0,4.7,0,151.4,36,86,70,34,Clear,29.2,0,80,69,57,55,49,44,0.863,0.965,0.891,0.891,5,0.102,0.55,1833.56,4.69,105.34,206.36,13.013137,77.573623,8986d884c6fffff,Neighborhood Festivity  Malleshwaram,Sports,0.34
07-02-2025,22:45,Electronic City,Wipro Gate,283,49.5,1.21,13.9,5.7,0,162.4,40,89,42,10,Cloudy,27.3,0,190,168,113,109,107,83,0.884,0.965,0.982,0.982,24,0.224,0.437,6817.63,3.52,72.04,292.16,12.839326,77.666968,8986d894bd7ffff,City Cultural Event  Electronic City,Local,0.42
08-02-2025,00:30,Ulsoor,Ulsoor Lake Road,91,46.3,1.3,13.0,1.8,1,147.9,9,82,94,5,Clear,30.1,0,411,378,239,193,114,111,0.92,0.808,0.591,0.591,3,0.026,0.27,25757.44,8.42,160.54,934.62,12.983273,77.617488,8986d886ecfffff,RockFusion Live Show  Ulsoor,Concert,0.44
08-02-2025,00:45,Whitefield,Hope Farm Circle,200,54.8,1.09,10.2,4.0,0,159.2,39,93,56,34,Clear,28.4,0,999,860,528,511,440,431,0.861,0.968,0.861,0.861,9,0.02,0.431,70057.97,8.03,133.99,3460.93,12.965961,77.748674,8986d895153ffff,City Cultural Event  Whitefield,Local,0.59
08-02-2025,08:15,Hebbal,Outer Ring Road,556,51.9,1.16,16.3,11.1,0,150.4,50,99,30,3,Light Rain,22.2,0,515,462,448,363,346,276,0.897,0.81,0.953,0.953,70,0.202,0.536,37421.85,7.4,120.34,2042.4,13.038659,77.593581,8986d886abbffff,City Cultural Event  Hebbal,Sports,0.42
08-02-2025,08:30,KR Puram,Mahadevapura Road,709,45.7,1.31,21.4,14.2,0,142.5,39,93,73,8,Clear,32.0,0,235,201,141,121,83,61,0.855,0.858,0.686,0.686,22,0.265,0.26,5223.94,4.0,98.96,244.0,12.999746,77.700032,8986d895d17ffff,Neighborhood Festivity  KR Puram,Cultural,0.31
08-02-2025,08:45,KR Puram,KR Puram Hanging Bridge,1109,45.7,1.31,26.6,22.2,1,134.2,44,95,92,9,Clear,29.3,1,751,694,532,514,479,367,0.924,0.966,0.932,0.932,112,0.234,0.489,55739.2,7.04,122.12,2583.68,13.006038,77.699664,8986d895d73ffff,Major Bengaluru Event  KR Puram,Local,0.71
08-02-2025,09:15,Rajajinagar,Dr Rajkumar Road,624,48.1,1.25,19.1,12.5,1,153.2,32,84,43,3,Clear,28.1,1,368,343,321,315,298,285,0.932,0.981,0.946,0.946,13,0.044,0.774,26529.66,3.43,98.17,977.55,12.991482,77.551093,8986dd49bc7ffff,Neighborhood Event  Rajajinagar,No Event,0.1
08-02-2025,09:15,Ulsoor,Murphy Town Road,1249,57.0,1.05,22.7,25.0,2,140.4,22,90,49,5,Clear,29.7,1,455,406,276,268,265,190,0.892,0.971,0.989,0.989,75,0.283,0.418,7906.13,9.16,161.81,1740.4,12.985277,77.622429,8986dd490c7ffff,Major Bengaluru Event  Ulsoor,Local,0.86
08-02-2025,09:15,Malleshwaram,Link Road,1174,35.6,1.69,32.5,23.5,0,167.8,26,89,87,37,Rain,22.6,0,348,319,258,241,221,209,0.917,0.934,0.917,0.917,12,0.054,0.601,42634.82,5.62,118.1,1174.58,13.013509,77.577727,8986d884c07ffff,"Bengaluru Tech Summit  Palace Grounds, Malleshwaram",Exhibition,0.85
08-02-2025,10:15,Jayanagar,9th Main Road,748,44.1,1.36,22.7,15.0,1,160.6,15,88,89,28,Light Rain,22.6,1,128,117,102,92,52,45,0.914,0.902,0.565,0.565,7,0.135,0.352,2787.68,5.39,90.48,242.55,12.920951,77.594044,8986d88412bffff,No Event,No Event,0.0
08-02-2025,10:30,JP Nagar,Outer Ring Road,748,52.3,1.15,18.6,15.0,0,140.8,5,84,30,24,Cloudy,24.2,0,229,202,172,139,100,95,0.882,0.808,0.719,0.719,5,0.05,0.415,28530.38,8.37,166.91,795.15,12.891176,77.584603,8986d886867ffff,City Cultural Event  JP Nagar,Local,0.54
08-02-2025,10:45,HSR Layout,Outer Ring Road,715,42.4,1.42,23.1,14.3,1,175.9,49,84,62,29,Cloudy,24.1,0,496,429,296,287,279,273,0.865,0.97,0.972,0.972,6,0.022,0.55,44957.43,6.42,109.72,1752.66,12.907089,77.636845,8986d88440bffff,Neighborhood Festivity  HSR Layout,Cultural,0.39
08-02-2025,18:15,Marathahalli,Varthur Kodi,586,48.4,1.24,18.4,11.7,0,147.1,46,95,46,12,Rain,22.9,0,315,305,271,262,166,157,0.968,0.967,0.634,0.634,9,0.054,0.498,36427.54,7.79,138.61,1223.03,12.950397,77.701009,8986d895a2bffff,RockFusion Live Show  Marathahalli,Concert,0.5
08-02-2025,18:45,KR Puram,KR Puram Hanging Bridge,733,58.6,1.02,15.2,14.7,0,154.0,29,85,35,10,Light Rain,24.5,0,430,410,277,257,168,126,0.953,0.928,0.654,0.654,42,0.25,0.293,13564.53,3.79,77.58,477.54,13.006038,77.699664,8986d895d73ffff,Neighborhood Event  KR Puram,No Event,0.16
08-02-2025,18:45,Malleshwaram,Margosa Road,314,44.3,1.35,16.9,6.3,0,165.5,40,88,31,15,Light Rain,25.6,1,27,24,22,18,16,14,0.889,0.818,0.889,0.889,2,0.125,0.519,497.72,2.99,76.99,41.86,13.013137,77.573623,8986d884c6fffff,No Event,No Event,0.0
08-02-2025,20:00,Banashankari,Ring Road Junction,1046,34.0,1.76,31.6,20.9,0,183.1,27,83,78,12,Rain,22.2,0,924,867,719,690,649,501,0.938,0.96,0.941,0.941,148,0.228,0.542,79993.97,3.86,118.64,1933.86,12.923679,77.568044,8986d884883ffff,"Global Music Festival  Koramangala Indoor Stadium, Banashankari",Concert,0.93
08-02-2025,20:00,Whitefield,Hope Farm Circle,681,59.3,1.01,14.2,13.6,0,158.4,55,99,29,21,Clear,30.0,0,930,792,707,567,427,304,0.852,0.802,0.753,0.753,123,0.288,0.327,31121.55,4.55,122.04,1383.2,12.965961,77.748674,8986d895153ffff,No Event,No Event,0.0
08-02-2025,20:15,HSR Layout,27th Main Road,786,50.5,1.19,20.0,15.7,1,145.4,44,93,79,38,Cloudy,24.3,0,628,574,460,383,346,263,0.914,0.833,0.903,0.903,83,0.24,0.419,73096.2,7.22,138.78,1898.86,12.90854,77.645012,8986d88626fffff,Indie Music Night  HSR Layout,Concert,0.52
08-02-2025,20:15,Yeshwanthpur,Orion Mall Road,865,56.0,1.07,18.2,17.3,0,156.9,40,87,61,38,Cloudy,24.7,0,717,638,488,470,342,245,0.89,0.963,0.728,0.728,97,0.284,0.342,29790.01,2.99,83.12,732.55,13.021283,77.553891,8986d8b3443ffff,City Cultural Event  Yeshwanthpur,Sports,0.68
08-02-2025,20:45,KR Puram,Tin Factory Junction,424,44.3,1.35,18.4,8.5,0,186.6,28,99,82,2,Clear,31.8,0,352,329,294,264,213,175,0.935,0.898,0.807,0.807,38,0.178,0.497,15678.1,3.92,105.39,686.0,12.99947,77.691625,8986d88747bffff,No Event,No Event,0.0
